tourney_id,tourney_name,surface,tourney_date,round,best_of,score,tour,retired,total_games,total_sets,total_tiebreaks,player_id,player_name,player_rank,opp_id,opp_name,opp_rank,won_match,games_won,games_lost,sets_won,aces,double_faults,bp_won,bp_faced,bp_saved,bp_faced_opp,svpt,first_in,first_won,second_won,svc_games
2021-2026,Yarra Valley Classic,Hard,2021-01-31,R64,3,6-1 6-3,wta,0,16,2,0,200748,Venus Williams,80.0,201551,Arantxa Rus,74.0,1,12,4,2,3,3,4,7,7,7,56,34,28,12,8
2021-580,Australian Open,Hard,2021-02-08,R128,3,7-5 6-2,wta,0,20,2,0,200748,Venus Williams,81.0,201465,Kirsten Flipkens,90.0,1,13,7,2,3,2,4,1,0,11,60,36,29,10,10
2021-580,Australian Open,Hard,2021-02-08,R64,3,6-1 6-0,wta,0,13,2,0,200748,Venus Williams,81.0,201506,Sara Errani,134.0,0,1,12,0,2,4,0,13,7,5,54,34,15,7,6
2021-902,Miami,Hard,2021-03-22,R128,3,6-2 7-6(10),wta,0,21,2,1,200748,Venus Williams,79.0,201610,Zarina Diyas,89.0,0,8,13,0,5,2,3,6,1,4,66,46,27,7,10
2021-1038,Madrid,Clay,2021-04-29,R64,3,6-2 6-4,wta,0,18,2,0,200748,Venus Williams,91.0,206108,Jennifer Brady,14.0,0,6,12,0,1,4,3,11,5,13,66,41,23,5,9
2021-2041,Parma,Clay,2021-05-17,R32,3,5-7 6-2 6-2,wta,0,28,3,0,200748,Venus Williams,102.0,203533,Anna Karolina Schmiedlova,125.0,0,11,17,1,4,10,5,19,11,12,116,72,38,18,14
2021-406,Strasbourg,Clay,2021-05-24,R32,3,6-1 2-6 6-1,wta,0,22,3,0,200748,Venus Williams,104.0,201514,Sorana Cirstea,61.0,0,8,14,1,0,3,3,10,4,4,70,43,22,12,11
2021-520,Roland Garros,Clay,2021-05-31,R128,3,6-3 6-1,wta,0,16,2,0,200748,Venus Williams,104.0,206420,Ekaterina Alexandrova,34.0,0,4,12,0,1,5,2,7,1,2,38,22,10,3,8
2021-540,Wimbledon,Grass,2021-06-28,R128,3,7-5 4-6 6-3,wta,0,31,3,0,200748,Venus Williams,111.0,202596,Mihaela Buzarnescu,160.0,1,17,14,2,10,8,3,15,13,7,126,76,57,21,16
2021-540,Wimbledon,Grass,2021-06-28,R64,3,7-5 6-0,wta,0,18,2,0,200748,Venus Williams,111.0,202460,Ons Jabeur,24.0,0,5,13,0,0,3,1,12,7,6,76,46,26,11,9
2021-2047,Chicago 1,Hard,2021-08-23,R32,3,6-2 6-3,wta,0,17,2,0,200748,Venus Williams,147.0,201444,Su Wei Hsieh,81.0,0,5,12,0,5,5,1,6,2,3,50,30,18,7,8
2022-1045,Washington,Hard,2022-08-01,R32,3,4-6 6-1 6-4,wta,0,27,3,0,200748,Venus Williams,,201606,Rebecca Marino,111.0,0,11,16,1,3,13,2,5,1,7,82,48,34,11,13
2022-806,Toronto,Hard,2022-08-08,R64,3,6-2 6-3,wta,0,17,2,0,200748,Venus Williams,1556.0,213525,Jil Teichmann,21.0,0,5,12,0,5,7,2,10,4,5,58,32,20,5,9
2022-1017,Cincinnati,Hard,2022-08-15,R64,3,7-5 6-1,wta,0,19,2,0,200748,Venus Williams,1500.0,201662,Karolina Pliskova,17.0,0,6,13,0,2,8,1,13,9,6,69,37,23,12,9
2022-560,Us Open,Hard,2022-08-29,R128,3,6-1 7-6(5),wta,0,20,2,1,200748,Venus Williams,1504.0,202421,Alison Van Uytvanck,43.0,0,7,13,0,3,6,1,12,8,3,87,51,33,13,10
2023-1049,Auckland,Hard,2023-01-02,R16,3,3-6 6-2 7-5,wta,0,29,3,0,200748,Venus Williams,1003.0,202684,Lin Zhu,84.0,0,13,16,1,3,4,6,14,6,14,89,56,30,14,15
2023-1049,Auckland,Hard,2023-01-02,R32,3,7-6(4) 6-2,wta,0,21,2,1,200748,Venus Williams,1003.0,220465,Katie Volynets,113.0,1,13,8,2,2,4,4,2,0,11,60,40,32,7,10
2023-822,s Hertogenbosch,Grass,2023-06-12,R32,3,3-6 7-6(3) 6-2,wta,0,30,3,1,200748,Venus Williams,696.0,232447,Celine Naef,202.0,0,14,16,1,4,3,3,10,6,6,95,59,39,19,15
2023-1052,Birmingham,Grass,2023-06-19,R16,3,6-3 5-7 6-3,wta,0,30,3,0,200748,Venus Williams,697.0,211533,Jelena Ostapenko,17.0,0,13,17,1,7,3,4,14,8,12,113,69,46,12,15
2023-1052,Birmingham,Grass,2023-06-19,R32,3,7-6(5) 4-6 7-6(6),wta,0,36,3,2,200748,Venus Williams,697.0,202429,Camila Giorgi,48.0,1,18,18,2,8,4,4,9,4,9,126,82,54,20,17
2023-540,Wimbledon,Grass,2023-07-03,R128,3,6-4 6-3,wta,0,19,2,0,200748,Venus Williams,558.0,202494,Elina Svitolina,76.0,0,7,12,0,2,8,2,9,4,6,72,38,21,14,10
2023-806,Montreal,Hard,2023-08-07,R64,3,6-2 7-5,wta,0,20,2,0,200748,Venus Williams,524.0,201619,Madison Keys,16.0,0,7,13,0,2,6,1,12,8,4,64,32,24,12,10
2023-1017,Cincinnati,Hard,2023-08-14,R32,3,1-6 6-2 6-1,wta,0,22,3,0,200748,Venus Williams,533.0,221012,Qinwen Zheng,24.0,0,9,13,1,4,7,3,8,3,5,69,41,22,13,11
2023-1017,Cincinnati,Hard,2023-08-14,R64,3,6-4 7-5,wta,0,22,2,0,200748,Venus Williams,533.0,206368,Veronika Kudermetova,16.0,1,13,9,2,1,2,6,7,3,9,70,45,29,11,11
2023-560,Us Open,Hard,2023-08-28,R128,3,6-1 6-1,wta,0,14,2,0,200748,Venus Williams,410.0,213889,Greet Minnen,97.0,0,2,12,0,3,3,0,8,3,6,46,26,16,3,7
2024-609,Indian Wells,Hard,2024-03-06,R128,3,2-6 6-3 6-0,wta,0,23,3,0,200748,Venus Williams,487.0,211702,Nao Hibino,80.0,0,9,14,1,7,10,4,15,8,10,92,57,33,12,12
2024-902,Miami,Hard,2024-03-18,R128,3,6-3 6-3,wta,0,18,2,0,200748,Venus Williams,457.0,223670,Diana Shnaider,62.0,0,6,12,0,2,6,3,11,5,3,64,36,23,7,9
2025-1045,Washington,Hard,2025-07-21,R16,3,6-2 6-2,wta,0,16,2,0,200748,Venus Williams,,211684,Magdalena Frech,24.0,0,4,12,0,1,5,1,5,0,2,43,22,10,7,8
2025-1045,Washington,Hard,2025-07-21,R32,3,6-3 6-4,wta,0,19,2,0,200748,Venus Williams,,220548,Peyton Stearns,35.0,1,12,7,2,9,4,6,6,2,14,57,31,22,9,10
2025-1017,Cincinnati,Hard,2025-08-07,R128,3,6-4 6-4,wta,0,20,2,0,200748,Venus Williams,644.0,222601,Jessica Bouzas Maneiro,42.0,0,8,12,0,0,3,4,9,3,7,63,34,21,8,10
2025-560,Us Open,Hard,2025-08-25,R128,3,6-3 2-6 6-1,wta,0,24,3,0,200748,Venus Williams,602.0,214096,Karolina Muchova,13.0,0,10,14,1,4,10,3,12,7,7,87,50,36,11,12
2026-1049,Auckland,Hard,2026-01-05,R32,3,6-4 4-6 6-2,wta,0,28,3,0,200748,Venus Williams,582.0,202663,Magda Linette,52.0,0,12,16,1,7,4,3,9,4,7,89,53,32,19,14
2026-1050,Hobart,Hard,2026-01-12,R32,3,6-4 6-3,wta,0,19,2,0,200748,Venus Williams,576.0,213583,Tatjana Maria,42.0,0,7,12,0,1,5,2,11,6,2,72,45,26,10,10
2026-580,Australian Open,Hard,2026-01-19,R128,3,6-7(5) 6-3 6-4,wta,0,32,3,1,200748,Venus Williams,578.0,215337,Olga Danilovic,69.0,0,14,18,1,9,5,3,8,3,4,102,61,45,14,15
2026-2082,Austin,Hard,2026-02-23,R32,3,6-4 6-1,wta,0,17,2,0,200748,Venus Williams,560.0,201548,Ajla Tomljanovic,74.0,0,5,12,0,2,3,2,14,9,8,68,43,25,6,8
2026-609,Indian Wells,Hard,2026-03-04,R128,3,6-3 6-7(4) 6-1,wta,0,29,3,1,200748,Venus Williams,554.0,220348,Diane Parry,111.0,0,11,18,1,4,6,1,6,2,4,79,48,32,17,13
2026-902,Miami,Hard,2026-03-17,R128,3,7-5 7-5,wta,0,24,2,0,200748,Venus Williams,517.0,215936,Francesca Jones,93.0,0,10,14,0,3,7,3,11,6,8,77,46,30,11,12
2026-1038,Madrid,Clay,2026-04-21,R128,3,6-2 6-4,wta,0,18,2,0,200748,Venus Williams,479.0,259733,Kaitlin Quevedo,140.0,0,6,12,0,0,3,2,11,6,4,69,39,25,8,9
2019-1097,Budapest,Hard,2019-02-18,R32,3,4-6 6-1 6-4,wta,0,27,3,0,201086,Greta Arn,443.0,206420,Ekaterina Alexandrova,64.0,0,11,16,1,6,8,3,14,9,4,88,48,31,16,13
2019-1039,Monterrey,Hard,2019-04-01,R32,3,7-5 3-6 7-5,wta,0,33,3,0,201086,Greta Arn,403.0,202418,Lara Arruabarrena,102.0,1,17,16,2,10,4,5,10,6,6,97,57,42,16,16
2019-1039,Monterrey,Hard,2019-04-01,R16,3,6-0 6-2,wta,0,14,2,0,201086,Greta Arn,403.0,201540,Kristina Mladenovic,66.0,0,2,12,0,3,5,0,14,9,4,65,36,19,10,7
2019-1077,Nanchang,Hard,2019-09-09,R32,3,6-2 6-1,wta,0,15,2,0,201086,Greta Arn,369.0,203462,Kateryna Baindl,74.0,0,3,12,0,2,9,1,11,5,8,58,32,16,8,8
2019-1049,Auckland,Hard,2018-12-31,R32,3,6-3 6-2,wta,0,17,2,0,201318,Bethanie Mattek Sands,350.0,201620,Monica Puig,53.0,0,5,12,0,1,0,1,8,3,3,52,31,18,8,9
2019-580,Australian Open,Hard,2019-01-14,R128,3,6-1 6-2,wta,0,15,2,0,201318,Bethanie Mattek Sands,348.0,211941,Zoe Hives,225.0,0,3,12,0,0,1,0,8,4,5,44,29,16,5,7
2019-0703,San Jose,Hard,2019-07-29,R32,3,6-7(4) 6-3 6-1,wta,0,29,3,1,201318,Bethanie Mattek Sands,674.0,200748,Venus Williams,50.0,1,18,11,2,2,2,7,8,5,18,93,53,39,18,14
2019-0703,San Jose,Hard,2019-07-29,R16,3,3-6 6-1 6-2,wta,0,24,3,0,201318,Bethanie Mattek Sands,674.0,201521,Carla Suarez Navarro,29.0,0,9,15,1,1,1,4,9,2,8,72,41,21,10,12
2020-2022,Lexington,Hard,2020-08-10,R32,3,7-6(4) 6-1,wta,0,20,2,1,201318,Bethanie Mattek Sands,358.0,201501,Olga Govortsova,135.0,0,7,13,0,0,2,2,8,4,4,61,42,22,8,9
2021-2032,Grampians Trophy,Hard,2021-02-03,R16,3,7-5 7-5,wta,0,24,2,0,201318,Bethanie Mattek Sands,339.0,204426,Anett Kontaveit,23.0,0,10,14,0,2,2,2,9,5,6,92,64,40,11,12
2021-2032,Grampians Trophy,Hard,2021-02-03,R32,3,7-6(3) 6-2,wta,0,21,2,1,201318,Bethanie Mattek Sands,339.0,201366,Barbora Strycova,38.0,1,13,8,2,2,1,6,7,3,8,65,42,24,12,10
2021-2040,Cleveland,Hard,2021-08-23,R16,3,6-4 7-6(7),wta,0,23,2,1,201318,Bethanie Mattek Sands,363.0,201533,Shuai Zhang,49.0,0,10,13,0,13,3,0,14,12,0,123,73,50,25,11
2021-2040,Cleveland,Hard,2021-08-23,R32,3,6-4 3-6 6-1,wta,0,26,3,0,201318,Bethanie Mattek Sands,363.0,214262,Ena Shibahara,615.0,1,15,11,2,2,2,4,6,4,8,86,51,35,20,13
2023-1096,Hua Hin,Hard,2023-01-30,R32,3,6-3 6-1,wta,0,16,2,0,201318,Bethanie Mattek Sands,,222258,Linda Fruhvirtova,51.0,0,4,12,0,1,2,3,9,2,4,46,27,11,4,8
2019-1101,Lugano,Clay,2019-04-08,R32,3,3-6 6-2 7-6(6),wta,0,30,3,1,201320,Svetlana Kuznetsova,109.0,206420,Ekaterina Alexandrova,57.0,1,16,14,2,2,4,7,14,7,20,109,67,36,21,15
2019-1101,Lugano,Clay,2019-04-08,R16,3,5-7 6-3 6-4,wta,0,31,3,0,201320,Svetlana Kuznetsova,109.0,201490,Timea Bacsinszky,112.0,1,17,14,2,6,5,6,10,5,11,93,58,40,14,16
2019-1101,Lugano,Clay,2019-04-08,QF,3,4-6 6-3 7-5,wta,0,31,3,0,201320,Svetlana Kuznetsova,109.0,201697,Kristyna Pliskova,101.0,0,14,17,1,4,8,4,14,9,16,98,63,44,13,15
2019-1027,Istanbul,Clay,2019-04-22,R32,3,6-3 7-6(4),wta,0,22,2,1,201320,Svetlana Kuznetsova,98.0,201666,Cagla Buyukakcay,256.0,1,13,9,2,0,3,4,4,2,8,72,55,36,7,10
2019-1027,Istanbul,Clay,2019-04-22,R16,3,6-4 6-3,wta,0,19,2,0,201320,Svetlana Kuznetsova,98.0,214954,Marketa Vondrousova,46.0,0,7,12,0,0,4,4,10,3,4,70,47,18,10,10
2019-1082,Prague,Clay,2019-04-29,R32,3,6-4 6-2,wta,0,18,2,0,201320,Svetlana Kuznetsova,109.0,202596,Mihaela Buzarnescu,29.0,1,12,6,2,1,2,4,4,3,11,54,38,29,8,9
2019-1082,Prague,Clay,2019-04-29,R16,3,2-6 6-3 6-2,wta,0,25,3,0,201320,Svetlana Kuznetsova,109.0,213525,Jil Teichmann,146.0,0,11,14,1,1,1,4,9,4,7,73,62,36,6,12
2019-M021,Madrid,Clay,2019-05-06,R64,3,7-5 6-4,wta,0,22,2,0,201320,Svetlana Kuznetsova,101.0,214544,Aryna Sabalenka,10.0,1,13,9,2,3,0,4,11,9,10,81,56,37,13,11
2019-M021,Madrid,Clay,2019-05-06,R32,3,7-6(4) 2-6 6-3,wta,0,30,3,1,201320,Svetlana Kuznetsova,101.0,202505,Belinda Bencic,18.0,0,15,15,1,8,2,6,10,5,13,88,56,33,16,14
2019-1068,Nurnberg,Clay,2019-05-20,R32,3,7-5 6-4,wta,0,22,2,0,201320,Svetlana Kuznetsova,102.0,201596,Johanna Larsson,111.0,0,9,13,0,1,1,1,11,8,8,68,43,27,15,11
2019-520,Roland Garros,Clay,2019-05-27,R128,3,6-4 6-2,wta,0,18,2,0,201320,Svetlana Kuznetsova,101.0,201568,Kristina Kucova,203.0,0,6,12,0,2,2,0,6,3,4,48,33,21,8,9
2019-540,Wimbledon,Grass,2019-07-01,R128,3,6-4 4-6 6-2,wta,0,28,3,0,201320,Svetlana Kuznetsova,104.0,202421,Alison Van Uytvanck,58.0,0,12,16,1,3,2,5,14,7,17,79,62,31,11,14
2019-0806,Toronto ,Hard,2019-08-05,R64,3,6-2 6-4,wta,0,18,2,0,201320,Svetlana Kuznetsova,198.0,216016,Xiyu Wang,122.0,1,12,6,2,0,1,3,1,1,3,49,31,26,12,9
2019-0806,Toronto ,Hard,2019-08-05,R32,3,7-6(4) 6-3,wta,0,22,2,1,201320,Svetlana Kuznetsova,198.0,202499,Donna Vekic,24.0,1,13,9,2,1,3,4,6,3,9,82,62,37,11,11
2019-0806,Toronto ,Hard,2019-08-05,R16,3,6-2 6-1,wta,0,15,2,0,201320,Svetlana Kuznetsova,198.0,201594,Simona Halep,4.0,0,3,12,0,0,1,0,10,6,2,52,37,18,7,7
2019-M024,Cincinnati,Hard,2019-08-12,R64,3,7-6(3) 6-7(4) 6-4,wta,0,36,3,2,201320,Svetlana Kuznetsova,153.0,201545,Anastasija Sevastova,11.0,1,19,17,2,2,2,9,13,5,14,96,61,38,17,17
2019-M024,Cincinnati,Hard,2019-08-12,R32,3,4-6 7-6(7) 6-2,wta,0,31,3,1,201320,Svetlana Kuznetsova,153.0,215035,Dayana Yastremska,32.0,1,17,14,2,5,0,5,10,6,14,99,65,45,17,15
2019-M024,Cincinnati,Hard,2019-08-12,R16,3,6-1 6-2,wta,0,15,2,0,201320,Svetlana Kuznetsova,153.0,201585,Sloane Stephens,10.0,1,12,3,2,2,1,7,3,1,10,35,24,19,4,7
2019-M024,Cincinnati,Hard,2019-08-12,QF,3,3-6 7-6(2) 6-3,wta,0,31,3,1,201320,Svetlana Kuznetsova,153.0,201662,Karolina Pliskova,3.0,1,16,15,2,6,6,3,6,4,11,99,60,44,17,14
2019-M024,Cincinnati,Hard,2019-08-12,SF,3,6-2 6-4,wta,0,18,2,0,201320,Svetlana Kuznetsova,153.0,202458,Ashleigh Barty,2.0,1,12,6,2,1,1,4,2,1,5,44,32,25,8,9
2019-M024,Cincinnati,Hard,2019-08-12,F,3,7-5 7-6(5),wta,0,25,2,1,201320,Svetlana Kuznetsova,153.0,201619,Madison Keys,18.0,0,11,14,0,2,1,2,7,4,7,79,57,39,10,12
2019-560,Us Open,Hard,2019-08-26,R128,3,7-5 6-2,wta,0,20,2,0,201320,Svetlana Kuznetsova,63.0,201529,Kristie Ahn,141.0,0,7,13,0,4,4,0,9,6,2,66,41,27,10,10
2019-1075,Wuhan,Hard,2019-09-23,R64,3,6-1 1-0 RET,wta,1,8,2,0,201320,Svetlana Kuznetsova,69.0,201709,Yulia Putintseva,38.0,1,7,1,2,3,2,3,0,0,3,22,11,10,6,4
2019-1075,Wuhan,Hard,2019-09-23,R32,3,6-2 7-6(5),wta,0,21,2,1,201320,Svetlana Kuznetsova,69.0,201444,Su Wei Hsieh,32.0,1,13,8,2,3,0,4,4,2,8,62,40,23,16,10
2019-1075,Wuhan,Hard,2019-09-23,R16,3,6-4 6-2,wta,0,18,2,0,201320,Svetlana Kuznetsova,69.0,202494,Elina Svitolina,3.0,0,6,12,0,0,5,2,10,5,3,65,37,23,9,9
2019-M015,Beijing,Hard,2019-09-30,R64,3,6-0 1-6 6-3,wta,0,22,3,0,201320,Svetlana Kuznetsova,56.0,201539,Christina Mchale,90.0,0,9,13,1,2,4,3,8,3,11,81,55,31,10,11
2019-M014,Moscow,Hard,2019-10-14,R32,3,6-2 6-3,wta,0,17,2,0,201320,Svetlana Kuznetsova,57.0,214096,Karolina Muchova,35.0,0,5,12,0,1,2,2,9,4,8,49,32,16,7,8
2020-1050,Hobart,Hard,2020-01-13,R32,3,7-6(2) 7-6(9),wta,0,26,2,2,201320,Svetlana Kuznetsova,53.0,202663,Magda Linette,43.0,0,12,14,0,3,2,3,9,6,4,103,80,48,12,12
2020-580,Australian Open,Hard,2020-01-20,R128,3,6-2 4-6 6-4,wta,0,28,3,0,201320,Svetlana Kuznetsova,53.0,214954,Marketa Vondrousova,16.0,1,16,12,2,2,2,9,10,3,12,79,55,35,8,14
2020-580,Australian Open,Hard,2020-01-20,R64,3,6-3 6-1,wta,0,16,2,0,201320,Svetlana Kuznetsova,53.0,202429,Camila Giorgi,102.0,0,4,12,0,2,1,1,12,7,4,54,38,20,6,8
2020-1086,St. Petersburg,Hard,2020-02-10,R16,3,7-6(4) 6-4,wta,0,23,2,1,201320,Svetlana Kuznetsova,49.0,202505,Belinda Bencic,5.0,0,10,13,0,4,5,3,8,4,6,84,57,40,8,11
2020-1086,St. Petersburg,Hard,2020-02-10,R32,3,6-3 6-1,wta,0,16,2,0,201320,Svetlana Kuznetsova,49.0,206108,Jennifer Brady,52.0,1,12,4,2,1,4,5,12,11,7,68,43,32,9,8
2020-1003,Doha,Hard,2020-02-24,SF,3,6-4 6-3,wta,0,19,2,0,201320,Svetlana Kuznetsova,46.0,214544,Aryna Sabalenka,13.0,0,7,12,0,1,0,2,5,1,3,57,45,23,6,9
2020-1003,Doha,Hard,2020-02-24,QF,3,6-4 6-4,wta,0,20,2,0,201320,Svetlana Kuznetsova,46.0,202505,Belinda Bencic,9.0,1,12,8,2,7,3,3,4,3,12,63,36,27,16,10
2020-1003,Doha,Hard,2020-02-24,R32,3,6-2 6-2,wta,0,16,2,0,201320,Svetlana Kuznetsova,46.0,216347,Iga Swiatek,50.0,1,12,4,2,4,1,4,2,2,5,45,29,23,11,8
2020-1003,Doha,Hard,2020-02-24,R64,3,6-2 6-2,wta,0,16,2,0,201320,Svetlana Kuznetsova,46.0,201666,Cagla Buyukakcay,172.0,1,12,4,2,3,2,5,1,0,12,41,24,16,12,8
2020-2020,Istanbul,Clay,2020-09-07,R16,3,7-6(3) 6-7(5) 6-2,wta,0,34,3,2,201320,Svetlana Kuznetsova,34.0,202446,Eugenie Bouchard,272.0,0,15,19,1,4,5,3,11,6,5,115,70,44,22,16
2020-M009,Rome,Clay,2020-09-14,R16,3,7-6(6) 6-4,wta,0,23,2,1,201320,Svetlana Kuznetsova,38.0,202494,Elina Svitolina,6.0,0,10,13,0,2,0,2,8,5,6,83,58,38,10,11
2020-M009,Rome,Clay,2020-09-14,R32,3,4-6 7-5 6-3,wta,0,31,3,0,201320,Svetlana Kuznetsova,38.0,204426,Anett Kontaveit,21.0,1,17,14,2,8,2,6,14,10,10,122,85,56,15,15
2020-M009,Rome,Clay,2020-09-14,R64,3,3-6 7-6(3) 6-3,wta,0,31,3,1,201320,Svetlana Kuznetsova,38.0,211095,Bernarda Pera,60.0,1,16,15,2,1,6,8,13,6,16,91,50,32,15,14
2020-520,Roland Garros,Clay,2020-09-28,R128,3,6-1 2-6 6-1,wta,0,22,3,0,201320,Svetlana Kuznetsova,33.0,201499,Anastasia Pavlyuchenkova,38.0,0,8,14,1,1,3,4,10,3,6,63,40,23,6,11
2021-2032,Grampians Trophy,Hard,2021-02-03,R32,3,6-3 6-0,wta,0,15,2,0,201320,Svetlana Kuznetsova,37.0,206108,Jennifer Brady,24.0,0,3,12,0,3,2,1,11,6,4,41,24,11,6,7
2021-580,Australian Open,Hard,2021-02-08,R128,3,6-2 6-2,wta,0,16,2,0,201320,Svetlana Kuznetsova,37.0,201366,Barbora Strycova,38.0,1,12,4,2,0,5,4,6,6,7,56,37,29,8,8
2021-580,Australian Open,Hard,2021-02-08,R64,3,7-5 2-6 6-4,wta,0,30,3,0,201320,Svetlana Kuznetsova,37.0,202505,Belinda Bencic,12.0,0,15,15,1,5,2,5,13,8,10,103,67,40,18,15
2021-1003,Doha,Hard,2021-03-01,R32,3,6-2 6-3,wta,0,17,2,0,201320,Svetlana Kuznetsova,39.0,201458,Victoria Azarenka,14.0,0,5,12,0,1,2,2,13,7,9,59,43,20,6,9
2021-718,Dubai,Hard,2021-03-07,R16,3,6-3 6-2,wta,0,17,2,0,201320,Svetlana Kuznetsova,41.0,206252,Barbora Krejcikova,63.0,0,5,12,0,1,1,1,6,2,1,46,28,13,9,8
2021-718,Dubai,Hard,2021-03-07,R32,3,2-6 6-4 6-1,wta,0,25,3,0,201320,Svetlana Kuznetsova,41.0,202494,Elina Svitolina,5.0,1,14,11,2,3,4,4,7,4,7,95,61,42,14,13
2021-718,Dubai,Hard,2021-03-07,R64,3,6-4 1-6 7-5,wta,0,29,3,0,201320,Svetlana Kuznetsova,41.0,202492,Qiang Wang,35.0,1,14,15,2,1,3,5,9,4,14,84,54,35,11,14
2021-1086,St. Petersburg,Hard,2021-03-15,SF,3,1-6 6-0 6-2,wta,0,21,3,0,201320,Svetlana Kuznetsova,39.0,214082,Daria Kasatkina,61.0,0,8,13,1,0,2,3,6,1,4,64,38,19,11,10
2021-1086,St. Petersburg,Hard,2021-03-15,QF,3,6-7(5) 6-3 6-3,wta,0,31,3,1,201320,Svetlana Kuznetsova,39.0,211713,Jaqueline Cristian,160.0,1,18,13,2,5,1,5,6,4,8,93,61,50,13,15
2021-1086,St. Petersburg,Hard,2021-03-15,R16,3,6-1 7-5,wta,0,19,2,0,201320,Svetlana Kuznetsova,39.0,216133,Xin Yu Wang,159.0,1,13,6,2,2,1,6,6,4,9,62,34,24,13,9
2021-902,Miami,Hard,2021-03-22,R128,3,2-6 6-2 6-1,wta,0,23,3,0,201320,Svetlana Kuznetsova,35.0,201427,Alize Cornet,61.0,0,9,14,1,0,3,3,10,5,9,80,54,30,10,11
2021-520,Roland Garros,Clay,2021-05-31,R128,3,6-4 2-6 6-3,wta,0,27,3,0,201320,Svetlana Kuznetsova,40.0,201458,Victoria Azarenka,16.0,0,13,14,1,0,5,7,16,9,9,87,60,31,10,13
2021-710,Eastbourne,Grass,2021-06-21,R32,3,6-4 3-6 6-3,wta,0,28,3,0,201320,Svetlana Kuznetsova,38.0,204426,Anett Kontaveit,27.0,0,13,15,1,8,7,3,11,7,10,95,54,39,18,14
2021-540,Wimbledon,Grass,2021-06-28,R128,3,6-3 6-3,wta,0,18,2,0,201320,Svetlana Kuznetsova,40.0,204246,Lesley Pattinama Kerkhove,174.0,0,6,12,0,5,5,1,11,7,2,55,26,17,13,9
2019-M020,Brisbane,Hard,2018-12-31,R32,3,4-6 6-2 6-2,wta,0,26,3,0,201325,Samantha Stosur,74.0,213631,Marie Bouzkova,139.0,0,10,16,1,10,2,2,11,6,5,96,59,40,15,13
2019-M001,Sydney,Hard,2019-01-07,R32,3,3-6 6-3 6-4,wta,0,28,3,0,201325,Samantha Stosur,73.0,201495,Dominika Cibulkova,26.0,1,15,13,2,15,3,2,7,6,6,94,56,43,19,14
2019-M001,Sydney,Hard,2019-01-07,R16,3,5-7 6-4 6-3,wta,0,31,3,0,201325,Samantha Stosur,73.0,201490,Timea Bacsinszky,192.0,0,14,17,1,7,9,4,10,4,9,104,58,37,21,16
2019-580,Australian Open,Hard,2019-01-14,R128,3,7-5 6-2,wta,0,20,2,0,201325,Samantha Stosur,75.0,215035,Dayana Yastremska,57.0,0,7,13,0,4,6,1,5,1,2,63,34,23,10,10
2019-1003,Doha,Hard,2019-02-11,R32,3,6-4 6-2,wta,0,18,2,0,201325,Samantha Stosur,73.0,214096,Karolina Muchova,132.0,0,6,12,0,0,3,1,13,9,4,66,47,28,7,9
2019-M006,Indian Wells,Hard,2019-03-04,R128,3,6-2 6-3,wta,0,17,2,0,201325,Samantha Stosur,78.0,201483,Madison Brengle,96.0,0,5,12,0,1,9,1,8,3,2,56,29,19,10,9
2019-M007,Miami,Hard,2019-03-18,R128,3,6-4 6-2,wta,0,18,2,0,201325,Samantha Stosur,83.0,201516,Evgeniya Rodina,69.0,1,12,6,2,9,9,6,15,12,10,77,37,26,16,9
2019-M007,Miami,Hard,2019-03-18,R64,3,6-4 4-6 6-4,wta,0,30,3,0,201325,Samantha Stosur,83.0,201619,Madison Keys,16.0,1,16,14,2,4,4,7,15,9,11,101,59,37,17,15
2019-M007,Miami,Hard,2019-03-18,R32,3,6-0 6-3,wta,0,15,2,0,201325,Samantha Stosur,83.0,202458,Ashleigh Barty,11.0,0,3,12,0,0,6,1,8,3,1,43,28,14,3,7
2019-W-FC-2019-WG-M-BLR-AUS-01,Fed Cup WG SF: BLR vs AUS,Hard,2019-04-20,RR,3,7-5 5-7 6-3,wta,0,33,3,0,201325,Samantha Stosur,77.0,214544,Aryna Sabalenka,10.0,0,15,18,1,12,7,8,22,13,18,123,69,45,14,16
2019-W-FC-2019-WG-M-BLR-AUS-01,Fed Cup WG SF: BLR vs AUS,Hard,2019-04-20,RR,3,6-1 6-1,wta,0,14,2,0,201325,Samantha Stosur,77.0,201458,Victoria Azarenka,61.0,0,2,12,0,1,8,1,11,5,1,50,31,15,5,7
2019-0406,Strasbourg,Clay,2019-05-20,R32,3,6-3 6-1,wta,0,16,2,0,201325,Samantha Stosur,89.0,202468,Jessica Pegula,71.0,1,12,4,2,6,2,5,4,3,11,49,31,24,10,8
2019-0406,Strasbourg,Clay,2019-05-20,R16,3,6-0 6-2,wta,0,14,2,0,201325,Samantha Stosur,89.0,215035,Dayana Yastremska,42.0,0,2,12,0,1,3,0,14,9,2,63,34,18,10,7
2019-520,Roland Garros,Clay,2019-05-27,R128,3,6-2 7-6(3),wta,0,21,2,1,201325,Samantha Stosur,96.0,201366,Barbora Strycova,40.0,1,13,8,2,1,7,3,3,2,5,65,37,27,14,10
